date,symbol,trade_type,shares,price,trans_amount,cash_after_trade,news_headline,impact_score,pred_class,margin,close,signal,close_next,ret_next,pnl,equity
2019-10-17,A,Buy,1,71.80060577392578,71.80060577392578,0.9953284697593222,,0.1966312301176967,1,0.1966312301176967,71.80060577392578,1,71.4651870727539,-0.0046715302406777,-0.0046715302406777,0.9953284697593222
2019-10-18,A,Buy,1,71.4651870727539,71.4651870727539,1.0074746183980128,,0.1966312301176967,1,0.1966312301176967,71.4651870727539,1,72.33728790283203,0.0122031560512155,0.0122031560512155,1.0074746183980128
2019-10-21,A,Buy,1,72.33728790283203,72.33728790283203,0.9969303103192853,,0.1966312301176967,1,0.1966312301176967,72.33728790283203,1,71.5802001953125,-0.0104660781385182,-0.0104660781385182,0.9969303103192853
2019-10-22,A,Buy,1,71.5802001953125,71.5802001953125,1.0008009734090215,,0.1966312301176967,1,0.1966312301176967,71.5802001953125,1,71.85811614990234,0.0038825814098246,0.0038825814098246,1.0008009734090215
2019-10-23,A,Buy,1,71.85811614990234,71.85811614990234,1.0010679999647225,,0.1966312301176967,1,0.1966312301176967,71.85811614990234,1,71.87728881835938,0.000266812845706,0.000266812845706,1.0010679999647225
2019-10-24,A,Buy,1,71.87728881835938,71.87728881835938,1.006273902091042,,0.1966312301176967,1,0.1966312301176967,71.87728881835938,1,72.2510757446289,0.005200348154674,0.005200348154674,1.006273902091042
2019-10-25,A,Buy,1,72.2510757446289,72.2510757446289,1.0164176172071784,,0.1966312301176967,1,0.1966312301176967,72.2510757446289,1,72.97940063476562,0.0100804712266289,0.0100804712266289,1.0164176172071784
2019-10-28,A,Buy,1,72.97940063476562,72.97940063476562,1.0166847500209593,,0.1966312301176967,1,0.1966312301176967,72.97940063476562,1,72.99858093261719,0.0002628179689711,0.0002628179689711,1.0166847500209593
2019-10-29,A,Buy,1,72.99858093261719,72.99858093261719,1.0160172367607478,,0.1966312301176967,1,0.1966312301176967,72.99858093261719,1,72.95065307617188,-0.0006565587417316,-0.0006565587417316,1.0160172367607478
2019-10-30,A,Buy,1,72.95065307617188,72.95065307617188,1.0110783611901286,,0.1966312301176967,1,0.1966312301176967,72.95065307617188,1,72.59603881835938,-0.0048610155339147,-0.0048610155339147,1.0110783611901286
2019-10-31,A,Buy,1,72.59603881835938,72.59603881835938,1.027362518248497,,0.1966312301176967,1,0.1966312301176967,72.59603881835938,1,73.76525115966797,0.0161057319426759,0.0161057319426759,1.027362518248497
2019-11-01,A,Buy,1,73.76525115966797,73.76525115966797,1.024292722309702,,0.1966312301176967,1,0.1966312301176967,73.76525115966797,1,73.54483795166016,-0.002988035755897,-0.002988035755897,1.024292722309702
2019-11-04,A,Buy,1,73.54483795166016,73.54483795166016,1.008409264472005,,0.1966312301176967,1,0.1966312301176967,73.54483795166016,1,72.4043960571289,-0.0155067565079257,-0.0155067565079257,1.008409264472005
2019-11-05,A,Buy,1,72.4043960571289,72.4043960571289,1.011612839333851,,0.1966312301176967,1,0.1966312301176967,72.4043960571289,1,72.63441467285156,0.0031768598075338,0.0031768598075338,1.011612839333851
2019-11-06,A,Buy,1,72.63441467285156,72.63441467285156,1.0132139360872523,,0.1966312301176967,1,0.1966312301176967,72.63441467285156,1,72.74937438964844,0.0015827169161431,0.0015827169161431,1.0132139360872523
2019-11-07,A,Buy,1,72.74937438964844,72.74937438964844,1.0229579083054396,,0.1966312301176967,1,0.1966312301176967,72.74937438964844,1,73.4489974975586,0.009616895179922,0.009616895179922,1.0229579083054396
2019-11-08,A,Buy,1,73.4489974975586,73.4489974975586,1.0257608902046944,,0.1966312301176967,1,0.1966312301176967,73.4489974975586,1,73.65025329589844,0.0027400754972392,0.0027400754972392,1.0257608902046944
2019-11-11,A,Buy,1,73.65025329589844,73.65025329589844,1.0284306244712995,,0.1966312301176967,1,0.1966312301176967,73.65025329589844,1,73.8419418334961,0.0026026867392773,0.0026026867392773,1.0284306244712995
2019-11-12,A,Buy,1,73.8419418334961,73.8419418334961,1.0298986861082116,,0.1966312301176967,1,0.1966312301176967,73.8419418334961,1,73.94734954833984,0.001427477558505,0.001427477558505,1.0298986861082116
2019-11-13,A,Buy,1,73.94734954833984,73.94734954833984,1.0245593238330817,,0.1966312301176967,1,0.1966312301176967,73.94734954833984,1,73.56398010253906,-0.0051843568179569,-0.0051843568179569,1.0245593238330817
2019-11-14,A,Buy,1,73.56398010253906,73.56398010253906,1.0445811088646972,,0.1966312301176967,1,0.1966312301176967,73.56398010253906,1,75.00155639648438,0.0195418503993599,0.0195418503993599,1.0445811088646972
2019-11-15,A,Buy,1,75.00155639648438,75.00155639648438,1.040309534038129,,0.1966312301176967,1,0.1966312301176967,75.00155639648438,1,74.69485473632812,-0.004089270608398,-0.004089270608398,1.040309534038129
2019-11-18,A,Buy,1,74.69485473632812,74.69485473632812,1.0583293105795113,,1.86063663937456,1,1.86063663937456,74.69485473632812,1,75.98868560791016,0.0173215528184536,0.0173215528184536,1.0583293105795113
2019-11-19,A,Buy,1,75.98868560791016,75.98868560791016,1.0480517102822438,,1.86063663937456,1,1.86063663937456,75.98868560791016,1,75.25074768066406,-0.0097111553034847,-0.0097111553034847,1.0480517102822438
2019-11-20,A,Buy,1,75.25074768066406,75.25074768066406,1.045114630685697,,1.86063663937456,1,1.86063663937456,75.25074768066406,1,75.03986358642578,-0.0028024185903533,-0.0028024185903533,1.045114630685697
2019-11-21,A,Buy,1,75.03986358642578,75.03986358642578,1.0560597442431765,,0.1966312301176967,1,0.1966312301176967,75.03986358642578,1,75.82572937011719,0.010472644087183,0.010472644087183,1.0560597442431765
2019-11-22,A,Buy,1,75.82572937011719,75.82572937011719,1.0712756888206618,,0.1966312301176967,1,0.1966312301176967,75.82572937011719,1,76.91824340820312,0.0144082232661845,0.0144082232661845,1.0712756888206618
2019-11-25,A,Buy,1,76.91824340820312,76.91824340820312,1.0804858204436083,,0.4738905212262118,1,0.4738905212262118,76.91824340820312,1,77.57953643798828,0.0085973496076306,0.0085973496076306,1.0804858204436083
2019-11-26,A,Buy,1,77.57953643798828,77.57953643798828,1.0822209086362211,,0.7967399567922991,1,0.7967399567922991,77.57953643798828,1,77.70411682128906,0.0016058407799376,0.0016058407799376,1.0822209086362211
2019-11-27,A,Buy,1,77.70411682128906,77.70411682128906,1.0780834315069447,,0.7967399567922991,1,0.7967399567922991,77.70411682128906,1,77.40704345703125,-0.0038231354580742,-0.0038231354580742,1.0780834315069447
2019-11-29,A,Buy,1,77.40704345703125,77.40704345703125,1.0724772551922743,,0.0552801869973372,2,0.0552801869973372,77.40704345703125,1,77.0045166015625,-0.0052001321519558,-0.0052001321519558,1.0724772551922743
2019-12-02,A,Buy,1,77.0045166015625,77.0045166015625,1.0691406452139396,,0.1966312301176967,1,0.1966312301176967,77.0045166015625,1,76.76494598388672,-0.0031111242333403,-0.0031111242333403,1.0691406452139396
2019-12-03,A,Buy,1,76.76494598388672,76.76494598388672,1.0802191126621483,,0.1966312301176967,1,0.1966312301176967,76.76494598388672,1,77.56038665771484,0.0103620300077471,0.0103620300077471,1.0802191126621483
2019-12-04,A,Buy,1,77.56038665771484,77.56038665771484,1.0882275716554022,,0.0290055398499722,1,0.0290055398499722,77.56038665771484,1,78.1353988647461,0.0074137356943417,0.0074137356943417,1.0882275716554022
2019-12-05,A,Buy,1,78.1353988647461,78.1353988647461,1.097304030613378,,0.9026024271464328,1,0.9026024271464328,78.1353988647461,1,78.78709411621094,0.008340589040736,0.008340589040736,1.097304030613378
2019-12-06,A,Buy,1,78.78709411621094,78.78709411621094,1.089428819252774,,0.9026024271464328,1,0.9026024271464328,78.78709411621094,1,78.22164916992188,-0.0071768727179483,-0.0071768727179483,1.089428819252774
2019-12-09,A,Buy,1,78.22164916992188,78.22164916992188,1.1069141176504342,,0.0290055398499722,1,0.0290055398499722,78.22164916992188,1,79.47710418701172,0.016049968652062,0.016049968652062,1.1069141176504342
2019-12-10,A,Buy,1,79.47710418701172,79.47710418701172,1.1134545150067756,,0.1966312301176967,1,0.1966312301176967,79.47710418701172,1,79.94670867919922,0.0059086764294092,0.0059086764294092,1.1134545150067756
2019-12-11,A,Buy,1,79.94670867919922,79.94670867919922,1.1320076008529971,,0.1966312301176967,1,0.1966312301176967,79.94670867919922,1,81.2788314819336,0.016662634706824,0.016662634706824,1.1320076008529971
2019-12-12,A,Buy,1,81.2788314819336,81.2788314819336,1.1173252843545922,,0.1966312301176967,1,0.1966312301176967,81.2788314819336,1,80.2246322631836,-0.0129701571679745,-0.0129701571679745,1.1173252843545922
2019-12-13,A,Buy,1,80.2246322631836,80.2246322631836,1.1272022916892686,,0.7963936658518149,2,0.7963936658518149,80.2246322631836,1,80.93380737304688,0.0088398673805917,0.0088398673805917,1.1272022916892686
2019-12-16,A,Buy,1,80.93380737304688,80.93380737304688,1.1205285404421972,,0.7963936658518149,2,0.7963936658518149,80.93380737304688,1,80.45462799072266,-0.0059206331430269,-0.0059206331430269,1.1205285404421972
2019-12-17,A,Buy,1,80.45462799072266,80.45462799072266,1.1135880814136658,,0.7963936658518149,2,0.7963936658518149,80.45462799072266,1,79.956298828125,-0.006193915440826,-0.006193915440826,1.1135880814136658
2019-12-18,A,Buy,1,79.956298828125,79.956298828125,1.1280033713563704,,0.1966312301176967,1,0.1966312301176967,79.956298828125,1,80.99132537841797,0.0129449032216695,0.0129449032216695,1.1280033713563704
2019-12-19,A,Buy,1,80.99132537841797,80.99132537841797,1.137079724056266,,0.1966312301176967,1,0.1966312301176967,80.99132537841797,1,81.64301300048828,0.0080463879190199,0.0080463879190199,1.137079724056266
2019-12-20,A,Buy,1,81.64301300048828,81.64301300048828,1.1380139450979372,,0.1966312301176967,1,0.1966312301176967,81.64301300048828,1,81.71009063720703,0.0008215967815684,0.0008215967815684,1.1380139450979372
2019-12-23,A,Buy,1,81.71009063720703,81.71009063720703,1.1385478919512582,,0.1966312301176967,1,0.1966312301176967,81.71009063720703,1,81.74842834472656,0.0004691918369023,0.0004691918369023,1.1385478919512582
2019-12-24,A,Buy,1,81.74842834472656,81.74842834472656,1.140549794183411,,0.1966312301176967,1,0.1966312301176967,81.74842834472656,1,81.89216613769531,0.0017582942679046,0.0017582942679046,1.140549794183411
2019-12-26,A,Buy,1,81.89216613769531,81.89216613769531,1.1401498387693016,,0.1966312301176967,1,0.1966312301176967,81.89216613769531,1,81.86344909667969,-0.0003506689634676,-0.0003506689634676,1.1401498387693016
2019-12-27,A,Buy,1,81.86344909667969,81.86344909667969,1.1356018866759696,,0.1966312301176967,1,0.1966312301176967,81.86344909667969,1,81.53690338134766,-0.0039889073687377,-0.0039889073687377,1.1356018866759696
2019-12-30,A,Buy,1,81.53690338134766,81.53690338134766,1.1356018866759696,,0.1966312301176967,1,0.1966312301176967,81.53690338134766,1,,,,1.1356018866759696
