date,symbol,open,high,low,close,volume,daily_return,daily_vol_3d,market_return,alpha,beta,market_adj_return,market_adj_vol_3d,impact_score
2019-01-02,A,63.32522534529135,63.391883186627375,62.18251741805679,62.553897857666016,2113300,,,,-0.0002015450734123,1.2642469954943625,,,0
2019-01-03,A,62.4015473562483,62.63961216823775,59.04007337338314,60.24944305419922,5383900,-0.037535222426994,,-0.0250683318189151,-0.0002015450734123,1.2642469954943625,-0.0056411141694625,,0
2019-01-04,A,61.03027575544362,62.801478074703816,61.03027575544362,62.33487319946289,3123700,0.0340277032017102,0.0506026299936054,0.0337593990603464,-0.0002015450734123,1.2642469954943625,-0.0084509705566155,0.0019868685055162,-1
2019-01-07,A,62.50626462522099,64.21080868289484,62.477698024754815,63.65849685668945,3235100,0.0210117779058741,0.0381191506634638,0.0069859759952297,-0.0002015450734123,1.2642469954943625,0.0123813238167215,0.011304040964331,2
2019-01-08,A,64.36318082485309,64.9535840065706,63.51567091578925,64.59172821044922,1578100,0.0145535467901382,0.0099193903407536,0.0096485873364973,-0.0002015450734123,1.2642469954943625,0.0025568943126188,0.0104217480372998,0
2019-01-09,A,64.94406430047368,66.33436890674035,64.75361539654783,65.94393920898438,2442300,0.0207186188402687,0.0036469805950792,0.0040896713328221,-0.0002015450734123,1.2642469954943625,0.0157498092186012,0.0068546713111115,2
2019-01-10,A,65.75350074871403,66.61052821766238,65.32497974907872,66.56291961669922,1080900,0.0093426848321944,0.0056946330037458,0.0045082413744622,-0.0002015450734123,1.2642469954943625,0.0038446992929795,0.0072737322804397,0
2019-01-11,A,65.98203014124773,67.04856288777415,65.6487409283207,67.01998901367188,1210800,0.0068432583985184,0.007395771702375,-0.0001463085444824,-0.0002015450734123,1.2642469954943625,0.0072297736097078,0.0061343483387631,1
2019-01-14,A,66.39149259912739,66.93427988911368,66.34387674739779,66.42005920410156,2182700,-0.0089918110752803,0.0099427553015466,-0.0052713945872494,-0.0002015450734123,1.2642469954943625,-0.0021259212328725,0.0047370184641992,0
2019-01-15,A,66.61050719029485,67.37231721683139,66.29626727462046,67.22947692871094,1793100,0.0121126888173366,0.0109842025798892,0.010664618879761,-0.0002015450734123,1.2642469954943625,-0.0011684784860813,0.0051474323836468,0
2019-01-16,A,67.43896899048528,67.73416689829688,66.62955045073342,66.68668365478516,1480300,-0.0081065084908474,0.01193733370684,0.0022195205290883,-0.0002015450734123,1.2642469954943625,-0.010710985577773,0.0052548306032712,-1
2019-01-17,A,66.42957288672505,67.83891177783637,66.42957288672505,67.43896484375,1225800,0.011217676649589,0.0114239596018598,0.0075627307062357,-0.0002015450734123,1.2642469954943625,0.0018580621499099,0.0065599841285004,0
2019-01-18,A,67.88654178835833,68.85784272599699,67.46754552321732,68.49598693847656,1551700,0.0155521944284275,0.0125959411421526,0.0130969128398557,-0.0002015450734123,1.2642469954943625,-0.0008039932061993,0.0066233928534926,0
2019-01-22,A,68.02937377377776,68.0674649991516,67.10568153764778,67.91510009765625,1972700,-0.0085167615722047,0.0128293331813286,-0.0142584768279724,-0.0002015450734123,1.2642469954943625,0.0097110199912978,0.0054668849771624,1
2019-01-23,A,68.51505116680208,69.37208595778549,67.36281832870947,68.22937774658203,2050300,0.0046168337069806,0.0120511969116901,0.0022004899194508,-0.0002015450734123,1.2642469954943625,0.0020364160111116,0.0054395614608473,0
2019-01-24,A,68.0484193731566,68.75308891715567,67.98176154149667,68.73404693603516,1509600,0.0073694342063747,0.008489595109918,0.0013747801109775,-0.0002015450734123,1.2642469954943625,0.0058329176550183,0.0038373742914379,0
2019-01-25,A,69.31491462858554,70.21004016996793,69.09589192148815,70.13385772705078,2215300,0.0201610042108101,0.0082948006741146,0.008452867700518,-0.0002015450734123,1.2642469954943625,0.0096760366905312,0.0038198340447966,1
2019-01-28,A,69.28638669340333,69.78155831837543,68.95309740109887,69.77203369140625,1729600,-0.0051724032298434,0.0126669088705509,-0.0078777758487088,-0.0002015450734123,1.2642469954943625,0.0049885962914772,0.0024984842064985,0
2019-01-29,A,70.18149532411529,70.52430919383377,69.70536575674637,70.04817962646484,1684500,0.0039500196367391,0.0128309271707833,-0.0014573079351148,-0.0002015450734123,1.2642469954943625,0.0059939618886305,0.0024678105115471,1
2019-01-30,A,70.21957248948462,71.98125008268141,69.97199039498332,71.83841705322266,1679500,0.0252361037429643,0.0156044506036437,0.01542960989156,-0.0002015450734123,1.2642469954943625,0.0059308108693218,0.0005631039492376,0
2019-01-31,A,71.61938742130943,72.66687070597806,71.1051667691648,72.4192886352539,2951300,0.0080532921087209,0.0112929420230404,0.0085606488097677,-0.0002015450734123,1.2642469954943625,-0.0025679373550979,0.0049250859229911,0
2019-02-01,A,72.52405611645317,72.93352055248941,72.00983533366026,72.40978240966797,1343900,-0.0001312751028644,0.0129469434334044,0.0008982065848071,-0.0002015450734123,1.2642469954943625,-0.0010652850056277,0.0045356374590005,0
2019-02-04,A,72.54309360423422,72.5907094620661,71.72415025261293,72.40025329589844,2245900,-0.0001316084722561,0.0047254583212032,0.0067533811174796,-0.0002015450734123,1.2642469954943625,-0.0084680051860458,0.0039129918341069,-1
2019-02-05,A,72.18122333728464,72.85732624523037,72.17169871459289,72.6668701171875,1593500,0.0036757759471858,0.0021980981903392,0.0046973704373502,-0.0002015450734123,1.2642469954943625,-0.0020613154415458,0.0040174207351883,0
2019-02-06,A,72.47644757932123,73.02875965351964,72.37169848714012,72.65737915039062,1504900,-0.0001306177992757,0.0021979084926336,-0.0022269157175087,-0.0002015450734123,1.2642469954943625,0.0028862987792162,0.0056927553155353,0
2019-02-07,A,72.105053529057,72.48595858677267,71.295634822136,71.73367309570312,1660600,-0.0127946800230281,0.0086230604121249,-0.0094011932022302,-0.0002015450734123,1.2642469954943625,-0.0007077046896342,0.0025569516186039,0
2019-02-08,A,71.48606887740118,72.19073836552703,71.19087096990756,72.18122100830078,1318100,0.0062196391572266,0.0096802941528076,0.0006759725660127,-0.0002015450734123,1.2642469954943625,0.0055665879450208,0.0031482153413144,0
2019-02-11,A,72.37167063880534,72.74305099902865,72.13360593275664,72.4478530883789,1018000,0.0036871200871895,0.0103247899220104,0.0007088518038183,-0.0002015450734123,1.2642469954943625,0.0029925013973737,0.0031539444802341,0
2019-02-12,A,73.133495374029,73.56200902539459,72.78115692246281,73.3906021118164,2045500,0.012928855482345,0.0047755786674043,0.0128078529028386,-0.0002015450734123,1.2642469954943625,-0.00306188899539,0.0044296760395836,0
2019-02-13,A,73.67630070286522,73.79056716302988,73.07637272635475,73.56202697753906,1376400,0.0023330639886211,0.0057664827293971,0.0030194315937109,-0.0002015450734123,1.2642469954943625,-0.0012826982584162,0.003111765169037,0
2019-02-14,A,73.32393744926408,73.59056878665413,72.86684996719609,73.34297943115234,1618100,-0.0029821680564886,0.0081002382591003,-0.0026551633836986,-0.0002015450734123,1.2642469954943625,0.0005761593473112,0.0018191695459163,0
2019-02-15,A,73.92387810076579,74.57141463878988,73.7715204086689,74.56189727783203,1919700,0.0164828296449785,0.0100610941696328,0.0108200046649575,-0.0002015450734123,1.2642469954943625,0.0030052163294833,0.0021502666863334,0
2019-02-19,A,74.27620987961362,74.58093250133382,73.7143804972884,73.81912231445312,2968000,-0.0100118083812579,0.0137250854445126,0.001497621326592,-0.0002015450734123,1.2642469954943625,-0.0117036265703777,0.0078850440651876,-1
2019-02-20,A,73.82863790932109,75.03801088818211,73.63818901847596,74.80946350097656,2076500,0.0133265863753358,0.0144718599676122,0.0017755335607409,-0.0002015450734123,1.2642469954943625,0.011283418479182,0.0116424720341412,1
2019-02-21,A,73.96194962609722,74.82850874291472,72.84780841746824,74.17144775390625,3570800,-0.008565119412439,0.0130768265842392,-0.0035326693258413,-0.0002015450734123,1.2642469954943625,-0.0038974077577566,0.0116890174772243,0
2019-02-22,A,74.42855014887569,74.7142234253807,74.114303006078,74.67613220214844,2797700,0.0067812507586322,0.011236838805623,0.0063906386947104,-0.0002015450734123,1.2642469954943625,-0.001096549937033,0.0080784271133527,0
2019-02-25,A,75.13321902483386,76.02833733569878,75.08560317987856,75.55220794677734,1878000,0.0116633875488874,0.0105557159156445,0.0012311044497517,-0.0002015450734123,1.2642469954943625,0.0103085125205614,0.0075247195423646,1
2019-02-26,A,75.42843682735365,75.48557004425166,74.67615132250397,74.7999496459961,1992600,-0.0100067014672621,0.0113670822813473,-0.0007907696728402,-0.0002015450734123,1.2642469954943625,-0.0088054282108334,0.0096163487889564,-1
2019-02-27,A,74.51425398506667,75.75219337906084,74.51425398506667,75.6283950805664,1254400,0.0110145971723065,0.0123282107610588,-0.000544197436298,-0.0002015450734123,1.2642469954943625,0.0119041422195144,0.0115237079668322,1
2019-02-28,A,75.39987155130042,75.9426589169026,75.12371555614703,75.6474609375,1759100,0.0002520674155996,0.0105116552950357,-0.0028295075989504,-0.0002015450734123,1.2642469954943625,0.0040308089697135,0.0104534258246377,0
2019-03-01,A,76.18073476405458,77.5519903146591,76.18073476405458,77.36153411865234,1625900,0.0224058054651201,0.0110783556443863,0.006871656588713,-0.0002015450734123,1.2642469954943625,0.0139198793421829,0.0052256783521659,2
2019-03-04,A,77.60910172612083,77.85669107875542,75.73315049743209,76.30450439453125,3204100,-0.0137577099885077,0.0182339510366613,-0.0038881073952551,-0.0002015450734123,1.2642469954943625,-0.0086406368224846,0.011308817657861,-1
2019-03-05,A,76.19977501891006,76.20929964478414,75.57128774927703,75.93314361572266,1405600,-0.0048787079969988,0.0188462250914896,-0.0011321734897068,-0.0002015450734123,1.2642469954943625,-0.0032458159908462,0.0117809314691728,0
2019-03-06,A,76.0093114091549,76.16167633306338,74.97135260937631,74.99039459228516,1750500,-0.0124932306343404,0.0048030639421957,-0.006545473604125,-0.0002015450734123,1.2642469954943625,-0.0040165902228253,0.0029177614615198,0
2019-03-07,A,74.93326039305892,75.32368279141149,74.28572400528161,74.97135162353516,1818100,-0.0002539710203821,0.0061801917849872,-0.0081589111383311,-0.0002015450734123,1.2642469954943625,0.0102624529461708,0.0080307585404858,1
2019-03-08,A,74.44759760769729,74.50473081417204,73.7048368628915,74.25714874267578,1483500,-0.0095720098002462,0.006392167782561,-0.0021339641314536,-0.0002015450734123,1.2642469954943625,-0.0066726069851508,0.0091080710887036,-1
2019-03-11,A,74.54282907537495,75.67601954512858,74.52378709313908,75.5141372680664,1210900,0.0167858348989265,0.0133661064491276,0.0145595355634894,-0.0002015450734123,1.2642469954943625,-0.0014194691195958,0.0086685159770154,0
2019-03-12,A,75.7807626671642,76.30450068690716,75.38081568514404,76.11405181884766,1532300,0.0079130099057572,0.0134113690244785,0.0029489657278051,-0.0002015450734123,1.2642469954943625,0.0043863339179761,0.0055317715704293,0
2019-03-13,A,76.39021147493357,76.88538291504376,76.1997553324612,76.30450439453125,1529100,0.0024990746472837,0.0072128269634759,0.0069255467570192,-0.0002015450734123,1.2642469954943625,-0.0060549819590212,0.0052315772866761,-1
2019-03-14,A,76.2378361818514,76.81871462328249,76.2378361818514,76.76158142089844,1268500,0.0059723012126587,0.0027428801161321,-0.0008683993315961,-0.0002015450734123,1.2642469954943625,0.0072717175319308,0.0070112699178425,1
2019-03-15,A,76.99967030274179,77.54245769134972,76.97110369257722,77.22821044921875,1999100,0.0060605375321395,0.0020312191044915,0.0049725194084307,-0.0002015450734123,1.2642469954943625,-2.4410116594036392e-05,0.0066733574100346,0
2019-03-18,A,77.22820695371828,77.40913849678503,76.6473283561292,77.10441589355469,1617700,-0.0016042567945332,0.0044000206240921,0.003699096798908,-0.0002015450734123,1.2642469954943625,-0.0060792837351832,0.0066851104208673,-1
2019-03-19,A,77.39009076609173,77.86622029705495,77.1615506254742,77.32343292236328,1172600,0.002836498433848,0.0038484587212698,-0.0001305700799267,-0.0002015450734123,1.2642469954943625,0.0032031163385093,0.0047124192775326,0
2019-03-20,A,77.39959935598125,77.55196426160069,76.4187738878215,77.0567855834961,1768300,-0.0034544270840897,0.0032331403972762,-0.0029486967407696,-0.0002015450734123,1.2642469954943625,0.0004749989844646,0.0047708174944936,0
2019-03-21,A,76.70446299428188,78.3423423211164,76.70446299428188,78.08523559570312,986600,0.0132583689421719,0.0084410571985972,0.0107940154946893,-0.0002015450734123,1.2642469954943625,-0.0001863876428963,0.0017967003927689,0
2019-03-22,A,77.64720423165049,77.78051991816368,75.19989875042998,75.21894073486328,1435800,-0.0373979233893031,0.0258119431181553,-0.0191568271342732,-0.0002015450734123,1.2642469954943625,-0.0129774171681809,0.0075830443417262,-2
2019-03-25,A,75.31417632639159,76.04741997582155,74.90471184665522,75.72364807128906,923000,0.0066874329023537,0.0275461908817825,-0.00083937283331,-0.0002015450734123,1.2642469954943625,0.0079501525583779,0.0105496990274892,1
2019-03-26,A,76.55210087090741,77.17107067751414,76.30451149523279,76.79969024658203,1428200,0.014110103279764,0.0278438846853768,0.007157052947934,-0.0002015450734123,1.2642469954943625,0.0052633656671567,0.0113864550885747,0
2019-03-27,A,76.65684296813193,76.91394967955384,75.12370552755657,75.22845458984375,1446100,-0.0206710620085687,0.0183180818598135,-0.0046551432765988,-0.0002015450734123,1.2642469954943625,-0.0145842660341204,0.0123081770194338,-2
2019-03-28,A,75.59984444251683,75.98074951073325,74.9523080060969,75.8950424194336,1615600,0.0088218201120098,0.0187417781682841,0.0035830547152617,-0.0002015450734123,1.2642469954943625,0.0044934990269606,0.011243385451893,0
2019-03-29,A,76.33306593754538,76.81871267581387,76.13308520395506,76.54255676269531,1585100,0.0084955187066371,0.0169343142711385,0.0067117060433246,-0.0002015450734123,1.2642469954943625,0.0002118095801349,0.0100101435040298,0
2019-04-01,A,77.2525205534356,78.02542512051949,77.2525205534356,77.82504272460938,1522700,0.016616381602675,0.0045972831762385,0.0115021955180444,-0.0002015450734123,1.2642469954943625,0.0022763105508109,0.0021412984190186,0
2019-04-02,A,77.96816773319794,78.01588094296795,77.31930739239975,77.42427062988281,1203000,-0.0051629598395017,0.0110063781813584,1.7455554858152623e-05,-0.0002015450734123,1.2642469954943625,-0.0049834828988734,0.0037407180489946,0
2019-04-03,A,77.80594590360143,78.26396063491784,77.72960768837774,78.18762969970703,2141000,0.0098111415838262,0.0111420728083929,0.0021460724200891,-0.0002015450734123,1.2642469954943625,0.0072995210480275,0.0061753465569555,1
2019-04-04,A,78.09219872654724,78.29258834980084,76.75631643827307,77.12845611572266,2180100,-0.0136391539601834,0.011874243423681,0.0020824652429942,-0.0002015450734123,1.2642469954943625,-0.016070359313448,0.0116900407947771,-2
2019-04-05,A,77.47197453040205,78.1685407172552,77.33838629511479,77.73915100097656,1502900,0.0078867112634666,0.0130191056194737,0.0046257176230991,-0.0002015450734123,1.2642469954943625,0.0022402067298706,0.0122951535052524,0
2019-04-08,A,77.83457409338594,77.96816233547726,76.88991230145078,77.94908142089844,783300,0.0026968068669989,0.0112335924605508,0.0010469117505236,-0.0002015450734123,1.2642469954943625,0.001574796905264,0.0103848538510352,0
2019-04-09,A,77.82504028612155,77.97771674299176,77.5483196680549,77.69145202636719,1254700,-0.00331057243411,0.0056036130593854,-0.0060859764356695,-0.0002015450734123,1.2642469954943625,0.0045851500627469,0.0015813367552934,0
2019-04-10,A,77.72006649138598,78.47389001481788,77.72006649138598,77.93953704833984,982900,0.0031881212550022,0.0036185405796666,0.0034718377544999,-0.0002015450734123,1.2642469954943625,-0.0009995941215558,0.0027952066976594,0
2019-04-11,A,78.13039544952616,78.16856456839926,77.18573341746594,77.36703491210938,1071500,-0.0073725757022563,0.0053269943125931,3.8122340342693696e-05,-0.0002015450734123,1.2642469954943625,-0.0072192266830834,0.0059050332649644,-1
2019-04-12,A,77.70098856908572,78.30213567952327,77.19526059490619,77.27159881591797,1249300,-0.0012343113232086,0.0053035290093635,0.0065875783895457,-0.0002015450734123,1.2642469954943625,-0.009361092436363,0.0043433104151482,-1
2019-04-15,A,77.29066929811185,77.41471343050186,76.25058847727163,76.71814727783203,1627300,-0.0071881918789806,0.003491918781362,-0.0006295672443571,-0.0002015450734123,1.2642469954943625,-0.0061907183084281,0.0016174409053031,-1
2019-04-16,A,77.11892266067358,77.25251090793425,73.65515776953457,73.99867248535156,3441500,-0.0360911274855533,0.0186450440838201,0.0005092283251399,-0.0002015450734123,1.2642469954943625,-0.0365333727922197,0.0166786329024649,-2
2019-04-17,A,74.57119508554428,74.73340834687617,71.0501728647946,71.97575378417969,4472000,-0.0277178443515884,0.014871439001014,-0.0022764008207388,-0.0002015450734123,1.2642469954943625,-0.0246383663800161,0.0152887953419178,-2
2019-04-18,A,72.26200864524665,73.03491301586783,71.86123667528334,72.68185424804688,2874100,0.0097624463917703,0.0244180066821305,0.0015778468242496,-0.0002015450734123,1.2642469954943625,0.0079692033582747,0.02304063101644,2
2019-04-22,A,72.45285154647671,73.20667505265655,71.68948394325301,72.10933685302734,2016000,-0.0079082211345958,0.0187503149175033,0.0010115058169329,-0.0002015450734123,1.2642469954943625,-0.0089854692511659,0.0163081151376504,-1
2019-04-23,A,70.87842514429116,73.28302849814446,70.3822411950914,72.09980773925781,4607100,-0.0001321568588502,0.0088564744672573,0.0088023511749953,-0.0002015450734123,1.2642469954943625,-0.0110589578117121,0.0104389590446479,-1
2019-04-24,A,72.36696556633082,73.12078903431501,71.97574496751095,72.31925964355469,1942700,0.0030391010990596,0.0056327600804522,-0.0021941686030362,-0.0002015450734123,1.2642469954943625,0.0060146172364686,0.0093167314938689,1
2019-04-25,A,71.81354799436751,73.51203356623299,71.50820235538063,73.2066879272461,1481400,0.0121963031181283,0.0064018506602597,-0.0003690417402728,-0.0002015450734123,1.2642469954943625,0.0128644081028927,0.0123204033789731,2
2019-04-26,A,73.45478805959706,73.9128029062893,72.80592762677078,73.8746337890625,1608900,0.0090827366238849,0.0046560744461588,0.0046743503233048,-0.0002015450734123,1.2642469954943625,0.003374748345171,0.0048979959336159,0
2019-04-29,A,73.92233030553675,74.847911169145,73.77919796827544,73.78874206542969,2177700,-0.0011633451127977,0.0069899533632557,0.0010709485042338,-0.0002015450734123,1.2642469954943625,-0.0023157434681922,0.0076689019326583,0
2019-04-30,A,73.89369560189688,74.99102639027272,73.8364383064946,74.9051513671875,1726200,0.0150164913250088,0.0081851363556353,0.0009509646987914,-0.0002015450734123,1.2642469954943625,0.0140157821351529,0.0082898735990585,2
2019-05-01,A,74.89562731523557,75.30593618870222,73.7410389224606,73.9223403930664,1078600,-0.0132075767622986,0.0141624423657431,-0.0075304458502913,-0.0002015450734123,1.2642469954943625,-0.0034856881479224,0.0097842472130436,0
2019-05-02,A,73.86509535446712,74.75250001052919,73.61699973792564,74.61891174316406,946800,0.0093788957094989,0.0149361376223365,-0.0021262446486827,-0.0002015450734123,1.2642469954943625,0.0122685391916945,0.0096397613995469,2
2019-05-03,A,74.98149605585185,75.91661369477995,74.98149605585185,75.65898132324219,1303200,0.0138421715362342,0.0145014852850709,0.0095921274789174,-0.0002015450734123,1.2642469954943625,0.0019168982640262,0.0080056239492651,0
2019-05-06,A,74.06546772879953,75.7734972360434,73.67423979875429,75.71623992919922,1624300,0.0007565123038512,0.0066520774229504,-0.0044810131890725,-0.0002015450734123,1.2642469954943625,0.0066231648383191,0.0051829153082255,1
2019-05-07,A,74.99103186132552,75.16278920003884,72.54826729296961,73.1589584350586,1732200,-0.0343580809310325,0.0249249990755788,-0.0166494880889055,-0.0002015450734123,1.2642469954943625,-0.0131074705647021,0.0103051651869093,-2
2019-05-08,A,73.26394363745978,73.7601348892769,72.6437082126958,73.10173034667969,2243600,-0.0007825491835987,0.0198440574666423,-0.0016067153894199,-0.0002015450734123,1.2642469954943625,0.0014502809935023,0.0102305492774445,0
2019-05-09,A,72.20477347002613,73.53111935983254,71.42232476323375,73.47386932373047,1717500,0.0050777861729663,0.0212792836535858,-0.0030259986619282,-0.0002015450734123,1.2642469954943625,0.0091049409630915,0.011283566040637,1
2019-05-10,A,73.13034105318481,73.60744401270715,70.69711304761545,73.56927490234375,2849800,0.0012976544061713,0.0029709755311635,0.0037133940699186,-0.0002015450734123,1.2642469954943625,-0.0031954478163975,0.0062112288042402,0
2019-05-13,A,72.28111729409416,72.43379377552534,69.8765209516756,70.45858001708984,3547300,-0.0432024583338211,0.0268499889499715,-0.0244264691384975,-0.0002015450734123,1.2642469954943625,-0.0121198230415275,0.0106570371456084,-2
2019-05-14,A,71.02153557406272,73.15895445509516,70.89749144507844,72.52918243408203,2557700,0.0289639775307208,0.0364089731030119,0.007983987523216,-0.0002015450734123,1.2642469954943625,0.0190717903658427,0.0160644074295649,2
2019-05-15,A,64.27531920211688,66.69900340846917,63.20660582041384,64.54249572753906,14523800,-0.1166651418595051,0.072815521182596,0.005821994327723,-0.0002015450734123,1.2642469954943625,-0.1238240356227018,0.0751331761388663,-3
2019-05-16,A,64.50431805818216,66.24097252313277,64.50431805818216,66.12647247314453,4567700,0.0242453026100817,0.0827504880831486,0.008855957116499,-0.0002015450734123,1.2642469954943625,0.0132507305067332,0.0808729387499006,3
2019-05-17,A,65.30586647361444,66.670381459817,65.06731495350921,65.94518280029297,3935700,-0.0027453246699805,0.0747907882809134,-0.0058544371740438,-0.0002015450734123,1.2642469954943625,0.0048576750110272,0.0768319785219845,0
2019-05-20,A,65.51578981513386,66.76579739057082,65.4967016176382,65.77342224121094,4029700,-0.0026079938575456,0.0155435536043165,-0.0067722579754053,-0.0002015450734123,1.2642469954943625,0.0061553580139856,0.0045179581033362,1
2019-05-21,A,66.19327979083597,67.21428002683636,65.12456633782026,65.19136047363281,3928200,-0.0088888873483579,0.0035872887900223,0.0084599490931906,-0.0002015450734123,1.2642469954943625,-0.0193828074980471,0.0143844990132253,-2
2019-05-22,A,65.04820671452164,65.49668459895118,64.41843468107663,64.85736846923828,4985400,-0.0051364244989459,0.0031602626997216,-0.0028283923638994,-0.0002015450734123,1.2642469954943625,-0.0013590928773945,0.0131245263955546,0
2019-05-23,A,64.10356276106897,64.74287906767337,63.00622434703768,64.59974670410156,5358500,-0.0039800377888454,0.002566288229377,-0.0119856922412819,-0.0002015450734123,1.2642469954943625,0.0113743826895277,0.0154542358647221,1
2019-05-24,A,65.019596220396,66.68945671944053,64.96234619003324,65.22952270507812,3852900,0.0097016788820106,0.0082532409111898,0.0013526437720373,-0.0002015450734123,1.2642469954943625,0.0081931481306506,0.0066270526582056,1
2019-05-28,A,65.29631721473943,65.70662608809872,63.89363322255734,64.00814056396484,2984700,-0.0189018970908823,0.014306267941759,-0.0084109500002602,-0.0002015450734123,1.2642469954943625,-0.0080668337503876,0.0104280723750359,-1
2019-05-29,A,63.54057072350119,64.87646050965967,63.54057072350119,64.21806335449219,3722100,0.0032742602004418,0.0150069884917815,-0.0069359101672313,-0.0002015450734123,1.2642469954943625,0.0122445088637952,0.0107498152957193,2
2019-05-30,A,64.4947614691422,64.79057019434985,63.6741512431158,63.82682037353516,2947900,-0.0061110477379936,0.0111315750942764,0.002096272674997,-0.0002015450734123,1.2642469954943625,-0.0085597090956832,0.0118715981078244,-1
2019-05-31,A,63.2066032669209,64.4661548930366,63.0443899944699,63.9795150756836,2829300,0.0023894711363645,0.0051821115053049,-0.0132832052504529,-0.0002015450734123,1.2642469954943625,0.019384268538197,0.0145181354353586,2
2019-06-03,A,63.9699773157527,64.98143344421302,63.76005081059722,63.92226409912109,2560600,-0.0008952335261558,0.0042866619442503,-0.0027690706543079,-0.0002015450734123,1.2642469954943625,0.0028071008022769,0.0140527147045448,0
2019-06-04,A,64.5615968421591,64.88602346507692,63.3688390578746,64.83831024169922,4402800,0.0142289144420797,0.0079550985147294,0.0212059270810777,-0.0002015450734123,1.2642469954943625,-0.0123790700834329,0.0158867447720164,-2
2019-06-05,A,65.46805861290538,65.84974237778705,64.78102929212086,65.21996307373047,2289200,0.0058689680832661,0.00757609154182,0.0081287269788136,-0.0002015450734123,1.2642469954943625,-0.0042062055034807,0.0076004601500019,0
